date,stock_001,stock_002,stock_003,stock_004,stock_005,stock_006,stock_007,stock_008,stock_009,stock_010,stock_011,stock_012,stock_013,stock_014,stock_015,stock_016,stock_017,stock_018,stock_019,stock_020,stock_021,stock_022,stock_023,stock_024,stock_025,stock_026,stock_027,stock_028,stock_029,stock_030,stock_031,stock_032,stock_033,stock_034,stock_035,stock_036,stock_037,stock_038,stock_039,stock_040,stock_041,stock_042,stock_043,stock_044,stock_045,stock_046,stock_047,stock_048,stock_049,stock_050
2020-01-11,481388855.03156465,338106565.0299418,1312967212.2846684,3705580878.116635,3925319214.73309,6481620174.205059,4188141526.1318574,704035174.9386967,2643251311.975861,4684390863.907371,255186343.39442423,1644101807.4150805,3659078010.942837,2577560207.3957343,48588411.81339937,1628850837.5816908,2366721887.544051,2169283212.9914083,3491909216.963712,1409495155.9354506,7179600033.195671,6585805703.8629,230871225.284136,1243204630.251904,2237234786.004842,1880720776.893601,1889737831.622668,7148639046.61458,2945072627.286191,638877022.5005183,4003743687.4221416,967917599.066605,1065180335.9926585,1755855997.9810686,5187108976.741472,5133319647.976014,4618311527.669848,1531233003.260471,2930943337.697412,6072296730.310088,4183089143.094289,919166243.8743422,2706766087.0699368,1600091400.714046,4047451690.999596,7675024578.082868,8991040719.790424,3546048905.0260925,2450420562.7570696,653514194.5019302
2020-01-12,2906748259.101721,1090428541.1896923,5549336394.375172,1897820705.5912652,499809064.9333782,1468659219.8150911,5796982214.252218,1124367444.206483,4689269014.720665,2715588223.318208,4940683457.925786,5041518716.124948,1334391773.7977989,706532090.8314116,3391964560.71684,3238039819.744169,2582074065.963399,3642972245.831487,1981699975.7538478,1457004886.2317777,1902415108.7043817,2850946829.6749344,1666155616.835472,1874324434.3791535,1621540492.6645496,1165939405.7414405,503166065.74594545,7443337007.619098,2368342509.465277,1877316389.9088488,248962977.2138362,3628843719.868951,5453993388.752254,723466935.9704359,6914114946.784199,485509348.9125873,1928754173.0493548,4058530652.610217,1875429936.4376752,354377783.5684855,1702148623.6995537,460030762.4812648,2750542965.593933,1783910085.3969765,4324039904.742553,5066885319.421646,938918055.3947393,1351107151.3026826,8103386522.543804,3486332325.7233777
2020-01-13,908381527.7119116,7993078351.789384,935258975.5045986,1158353430.7913039,2182168795.423648,2292964292.484694,3604890804.604366,2994803842.439989,6487249297.132882,1236164747.3701203,2090868131.9550228,2391580594.2689734,1471369051.062747,6697272390.549192,1079712275.1267948,3209838626.058678,923723445.6192358,7315205667.303531,4554060753.040735,1271152295.701527,6070566629.995068,1243012303.1763053,3528912234.267692,514217302.223851,3224924145.071634,2133981607.0513458,7912246306.716038,2699132994.5651126,111171171.60094395,5579945306.307291,1439529162.6818655,4173389801.9193907,1844354952.1089444,2448121217.395985,3459285104.538901,7674253340.922964,1372298706.3818116,367842476.6327587,1395972435.4220355,5111432668.935748,3965270895.3308105,1605555383.3530288,3614829123.952509,6172559953.166121,931024849.3084656,1435651716.05605,7179563791.16736,3539098860.4000278,5158607298.730663,426349370.93679017
2020-01-14,1046935634.1321175,2677986495.803844,49754236.309416994,1441811521.5079427,2834853995.5853977,7056680289.232437,1555236671.2938008,413623418.2546576,7786831523.363662,3959474318.8248477,2590823760.607141,4612978046.148379,4371647715.265208,1389410680.1716068,6588939579.834381,2764652952.361147,780493671.3981696,3453764567.58134,3420140780.044199,5205787281.704601,1395712590.6204145,3703598112.4193954,4535041978.349276,406578233.0967842,1285753244.8904698,2739187102.1096673,1925503911.2957542,318269381.9606187,5440883235.757638,437577578.11785316,679399861.4014705,1522997483.9239292,1185367920.942236,4253536051.6781774,98228534.60919362,4574025995.048352,311902849.79344034,987864330.1566901,3326397664.3963776,1213897796.9165797,590345404.838659,813870185.9228859,3412820774.680562,1460206009.9664657,7916471054.409194,108661496.2382209,2774958877.104928,993739126.118965,328769907.9922821,3817985397.9025226
2020-01-15,1157891462.9914744,2160668613.3593707,6508215811.443726,443269715.2545669,1934826184.679961,132311815.57703884,1999079711.4690752,2013270855.9255185,1822251476.430149,939139138.0448202,3359744464.8042927,2506866481.8255014,1623971757.1908295,4963920504.999187,6017564119.713035,1473880397.7379422,3223255560.2156663,5588278081.081118,2884033350.1643705,7089888584.936017,1898623206.9509854,5083854726.785538,851080789.9294162,273999445.8507674,3468886828.427612,715113980.4465467,2770836716.837781,1446922915.482462,91364279.913313,1770440822.4751086,1490388178.1042967,1268005347.6137936,793588729.5809783,3697952464.847173,6538255311.537449,1232573610.3769627,3633202125.9941344,1750959922.1086323,2912275021.3002896,6363478486.808822,6241428154.75122,5095739584.297869,1255677904.2564135,1776474542.2486968,1188275541.3645437,3694578105.8830256,307310027.11719567,8544399630.138024,2962760332.0605183,1486339303.480486
2020-01-16,5341729945.492664,4803131025.48671,4498246803.03993,1392583239.8612053,435328564.8693288,3620853591.3482804,521234922.9269656,3848496100.353178,913963801.3338295,2672408000.7927837,5264456000.536153,4098012062.947529,4907051194.898684,467246490.98647356,5503277338.688315,1902688721.282603,1247072105.4025233,6027808684.98957,1151668870.99824,1292522242.783471,545418234.5776527,4382889186.08459,1161974776.151506,3627758855.098628,1857396981.3270886,4040273991.432579,2709682236.7769923,3622979652.85556,2568442605.7262063,5105645919.497172,3719698205.078322,61129028.52136301,6358470942.609301,7756800831.399882,1824769838.8336222,5033833679.374952,710026940.1493751,1683518600.007498,5007411514.32981,1190991630.0884733,555430753.708934,2587685046.01836,1678362043.9081404,1292498445.3445542,1548713185.9150503,6468167175.021587,1329525572.7366393,3316632801.109174,1440312000.1623724,1480980352.1214454
2020-01-17,7547170466.482459,517477283.4124695,1773878368.0838754,6457304039.0131445,1911091443.408448,336410154.53471905,6543479669.6770315,3130885267.3014684,351325042.8323846,1337403405.3578162,711467609.4362568,399440789.01497716,588142492.899586,1747009841.5789685,320292895.4181549,3434760967.757984,5134999861.692872,5748872322.133383,1580431564.3117383,7902134121.083574,287936760.97808045,2068763170.375868,66007086.865445435,5270494746.267133,4784958446.57801,9340378742.565025,734256795.7721238,2164621173.252639,4567982951.340794,1421308117.4038603,2463748111.769799,3049015341.5261345,3783268564.528365,6558589750.990632,6738642031.1215105,6870240035.766633,302960720.7815732,1593976819.4054148,1782633678.0945292,2003252627.129836,1815399442.1218598,3660071628.235516,3288593053.8019123,1025106702.7799511,674426023.4387145,2079340218.6045923,2262129281.7005754,457188413.93910867,6053932982.370964,2838912605.3461304
2020-01-18,56877478.18213214,454430510.60089076,2894887435.141701,3568664512.0199733,4512299296.826178,5246952960.976873,6315880777.65852,799756116.6840315,49394093.97495499,2070140683.358009,5574544937.343659,1490065464.9551058,571151339.614295,2270529797.748053,366342256.28259015,43544617.11786197,1982856939.9194782,4612147967.389597,225246893.32540005,29727156.231307313,1325642070.1706061,200661579.49186563,1881444426.246916,2865126575.9975204,743483092.9196172,116182212.03636266,258211262.13911435,2501174874.197309,240474318.9311579,4377283806.713394,1003644499.2223687,7410498455.787382,2232456418.234856,3715961839.642322,7876079555.756682,2081774053.7079146,2017268537.961658,7163102881.486432,3805052502.0687757,1532124055.336348,3047822530.4769626,5269752330.832889,156113120.920868,1801110745.583829,5066854582.247181,2580372164.7284374,572447549.9445239,1997402382.6061733,6426207154.049872,865841092.230487
2020-01-19,3073660047.7098846,1518720286.336412,1209612565.9196336,1907046760.8741028,100263993.25767235,4048644056.4122233,2344313439.8955154,3428794398.1954036,673034581.6455591,6715774203.247443,4003565959.5534587,661892012.9496914,1797709363.9356558,6525000961.195194,1869058586.1976554,4901940635.9925165,3918979928.7159066,5270605638.711197,6203340022.732417,142855422.66954428,640328670.9067609,3305529179.62357,1115334531.60455,714991675.7181256,3615442942.781383,2236405447.0868473,2194790791.174741,2293805000.6724954,3337743410.897327,3241019676.93727,252966349.90543133,3919150295.4214125,7213282138.1651,856773371.1205281,3097956205.689588,4577104866.735516,2562144503.8210545,5756590802.576141,2214356029.2056384,2266359016.1223173,2981069831.041843,424285205.9861556,1071250718.9446398,1673270269.7733536,2452992878.5986943,4082161910.2413225,3630770487.5466237,3541193434.166129,4664407324.605334,758529250.5336175
2020-01-20,493749605.87294745,1188029650.8658078,4702621749.529596,1546265377.0624282,2363258486.022407,6620126439.902407,7945438424.504644,3686945459.7581577,309955399.2260624,4471860700.317396,1671053953.1222398,2047591189.3624241,7748262065.852437,7857273525.823168,6460181631.466199,2278968180.2156177,3273042356.3199916,6931369201.550669,7133190956.666809,4885391110.175891,1954549946.0626106,1676964739.2188385,1603531717.0341132,2343155149.0008616,560564415.6673807,2553054529.888692,924146934.6411251,1380358455.9331849,5917502905.053518,4066595671.2724013,5105214188.526195,2577084477.4815984,261649697.1324411,1954770959.9721303,2655476601.1006446,3523432545.828282,298434924.61972916,141073278.92796174,2732286863.1059833,3684581765.4472036,6144224050.080211,2053563358.8784673,1797029287.2473762,323724805.94902956,3395247381.6824274,4646357177.567998,2743031247.8446603,1148214601.3387823,1956933130.4599748,3669840496.8837543
2020-01-21,152366016.96281096,6576982245.58045,1150097419.6909935,310930897.9197364,2283225684.891523,7023616854.618715,2288988036.2697773,4492595322.486988,4950771358.042143,1926618785.9733036,6212092293.150912,1235620922.1114721,3753501204.67172,1397530759.6067803,3344192730.1762633,2344034587.1141872,1294462024.4057612,2796137160.444298,2473600288.49115,2289596702.673169,2324992084.5724683,8546654152.284536,945645502.5768844,3543418397.979432,474070790.78759116,2797440665.503928,913554514.5511936,3089757447.9743905,1433196478.584251,2700287943.022491,290249217.1126631,2404253568.9218373,4045445714.0304117,3151994531.1728597,4135664407.1024575,91509447.06037891,5842324005.704628,3450092689.932434,768371020.6157739,275536998.0778569,307920715.18748343,2416801575.255697,1091658089.6886861,4505630221.56477,3432359648.017585,4652711755.983133,1805666914.699267,5958513888.162393,1818274213.124989,1876509292.8936343
2020-01-22,481441312.0218374,206864425.11846426,404382954.6163513,2156102618.670226,2275062799.562885,5023347634.532793,50175486.83398729,2497072100.405411,566984310.7974421,492700683.38181394,832853258.0902368,5064399227.879346,4340210357.822826,211328308.39310297,3966651967.716897,306266192.00882465,2879051576.0706506,5408669217.446807,2978113052.8038387,382236400.6229219,3205271056.0963793,2440894365.6529894,1391725884.78663,2584473564.431558,3234693745.168857,1227223667.063995,5111960349.000805,737895151.8606975,4671363597.331151,527544822.49670273,6671609510.044259,1568395306.2514484,433518592.1882598,9709968594.305887,2343789491.928044,4040077014.9795294,459783307.14890677,2946093646.5738363,531654374.2394289,1198958874.2139816,3130917490.2971716,7831032618.192061,645714976.8950133,726563735.139227,1128674418.7595973,1312099108.511817,5639843661.546536,3649510718.947899,2556009645.000014,4629498902.050819
2020-01-23,3751721611.351176,2697175295.585162,1803740442.5652587,3441212325.438379,4285770281.482223,4075728503.056318,4836855510.606297,780579270.0658193,2764048304.83061,699300160.1730816,1053902145.7990446,2313778235.5327115,804325328.8135777,610281567.7764274,2520342285.746652,2991308107.854251,3766514559.743831,1981692605.0157723,7778534097.675049,6588864540.975616,1913672288.0822475,6117572993.395465,3852081695.4561753,2308697580.3933,1693596063.418455,4990008131.000401,5859873150.9890785,2874465757.9061494,1954305557.4266663,91027370.99976744,2781277226.419838,1163529959.2944012,1169787109.1937325,1435595331.5451796,82835787.96736102,1812879431.2855933,4637313310.020703,3213687946.519599,353118584.3397284,2026946913.208118,4304643644.664429,6223739603.689153,1012475803.2048255,1999153669.5006425,4622774519.035052,1499560970.868903,6752184585.547563,997203968.2179495,1141888732.2988403,5943565265.681994
2020-01-24,1015374821.1735831,3717038844.0876446,1272507263.8751092,3607211714.056036,2054618596.2785745,1401902510.490642,192096620.19494942,6648661965.217419,2039044684.8362799,4040300277.5117006,104083508.54593433,5612624351.851509,687143438.7619123,2141756942.3998184,1113966701.2059324,1709195521.7858913,1113144921.6248248,1267029046.6187227,5760718773.847683,3479981701.329336,1427772948.4937744,616566079.0571387,850922120.2550592,6750453379.132595,371776043.88266146,2307534676.440514,5445433401.45922,987908782.1627116,785950453.6726655,4933984137.689228,6197345826.934078,2240884827.115753,2385014997.439588,925266971.6226225,4351663454.887489,397924237.34634787,60263398.0619013,1368335152.3736637,4200209646.7002163,2248138067.8675404,2733083279.257568,877009505.0939398,3619559668.1570134,442011865.9410505,2141464035.1588824,440207208.0247038,3597439563.479433,312378066.6074783,879602906.1942047,5319587833.277031
2020-01-25,2000252360.0839043,3415411306.471389,597634657.5259053,106041027.24219988,7720775345.449844,372108354.93463564,1411401063.3643162,2827040488.051638,1010141286.0311595,3986757391.3611383,1318958542.5038886,697836203.6374846,3962274047.254249,5502233760.332685,216470671.59933668,1189019882.3790686,1606075426.525401,5887888219.267127,2559853600.0035663,1924827541.496679,1440189415.2648365,1126354263.5719173,945753496.2835447,1075466502.6164064,5096206231.3386345,1593126924.7234795,91581451.2849023,2411143770.7229633,1027458653.6186123,2672521790.0090637,347711686.7838955,2365355103.5154915,486302470.95034677,1810707608.6081557,6014335590.188049,257704934.2332978,3368461968.137634,184058874.77558383,7025637946.618042,5567663599.845492,4950731084.8458,3279264017.4248886,4301169870.975949,2436351090.8695936,90436617.726122,838205153.2819831,4674777809.9064245,746451653.4660155,8390289815.613242,3237187102.3111353
2020-01-26,3107323051.538704,2872426413.621052,3716368877.8290825,2626456697.639884,8244483586.563569,6501130560.344172,2639866493.1951613,1377643045.9873192,8625099919.486866,1998137177.9502447,1922578861.8472881,2009960308.0686624,271651872.7067001,1936288975.0238097,3566886504.6548066,6500412156.857382,4443505650.415033,2762222822.7768965,5151024344.59714,482288430.7035646,145545157.7957539,943904604.4915593,4230860047.7834888,231215460.96588993,598569384.3947588,2486656656.997116,7825180159.858815,1540014652.6753993,2513951210.838109,231876424.19557387,5075713800.766211,3696329748.2717295,1678530234.537174,772312697.2083013,4739546550.362883,103105605.10968369,3725880951.596013,2634652236.3377748,3126858657.200567,5742401762.979703,3834780251.1472044,4167904237.5095096,1984035192.04372,6495813444.644572,5511266262.516963,3167993366.342592,625680316.5252593,1259941548.193851,2204996755.5090322,1444036590.0007133
2020-01-27,237977517.24063736,500404656.2286311,2804488977.6249022,4687232265.217768,573692625.4151945,2741373869.653239,1943276982.377541,259208818.53011563,1176033951.90362,5350020200.884612,7038891019.856714,974824544.4495019,1013471772.722971,2597856461.123574,1814518453.315465,656724480.3248111,3673455709.8529205,353242033.5591076,8179720032.542549,1388841570.3646836,1463029642.8984954,6287725198.133834,231333919.00948572,893906293.0178297,1307904567.5794063,3353686548.2125225,535064830.69325954,1810439433.8859396,4466466150.9786625,7186396755.196617,3031718778.2791395,8270116083.230018,587540943.6035666,1573085697.9003427,5676140213.615397,6073524823.551805,1905352436.0483022,4895527059.512194,7660422716.587308,3809996815.222667,7925304942.302749,398336870.67125446,5435748356.712247,1182665951.6145997,2104535008.888048,3710168509.3601284,5877176286.847915,2384305892.970437,913797470.9409808,988905566.6993086
2020-01-28,2802924427.588496,6575285920.383927,1201681149.643011,223645070.0292751,4637535124.128412,3696779555.8697577,3696274414.8740907,2734378888.5672493,3207849473.665126,838436385.0209534,3123472032.7254004,1018565929.505156,4255946614.8632884,5527076587.064571,4993016765.038965,2552144838.3313384,837011568.5358472,4424931638.484921,6804106178.524223,1560539208.5819926,6073932539.473938,7215827646.653596,3772184966.498554,3577273168.8998814,969844685.8204296,3242359502.709307,486660469.81644034,1003233352.3543406,2242385234.318977,919326860.4688871,2354200462.002646,787263144.156577,2890494491.5354586,7082700119.125592,2076028801.0454257,7825701412.606507,2106288398.4025285,1960070168.8951926,563585399.642317,53008991.04016865,274274837.27876717,5735404387.6699295,3507668137.381454,1532909969.593796,3686248588.9027863,924844879.195774,2734274552.660047,3107641037.712768,3252936719.419951,881015930.9885998
2020-01-29,1104947257.073716,351705508.1727752,1613809647.7557948,7988807066.578866,164830403.86304668,851058906.6054443,754380381.3679637,6440856367.336323,2909636784.1769986,4147787811.465233,2152739470.070151,6237961912.0338545,1889244306.3406074,3087239610.82747,620932840.2410274,2622278168.280298,3972677207.2108808,2866091458.832161,1000192351.1909382,6440323768.335446,1563055867.0204787,2737537586.9984474,110786528.54078096,3095348750.622439,2171363044.979588,414532761.20861036,2529743756.9095016,3094246962.875538,2358935750.282701,1788577711.718576,2291669758.008745,676014856.1122601,1132654663.1437867,4317146509.569379,196757934.3261533,5395194140.1151085,2771737346.6224093,360606593.0416838,3474662938.694886,5492789019.472494,881862254.34458,447035379.78324455,4303106227.778741,378027630.94912404,2545494821.375784,2090646173.8652785,1302673873.569478,5951430276.285936,2684852489.245933,313514772.11959183
2020-01-30,7597147558.90306,940163637.1238453,734055598.023371,4090122375.1848826,1221685585.152555,3412240201.0344515,1085995555.3934803,1198644760.180143,666808040.7052695,3470564585.9908066,2850365684.8906894,6232521511.741393,223533073.0923506,333990133.25107235,2359910449.7655516,1733446610.1757147,733180719.4876406,3431770979.5032315,316171305.53824836,2800502925.199491,2449650849.1251817,256748576.5943835,2060154115.3312201,178472795.5484197,2088427871.1540818,2016067018.0342448,2533698932.5714364,28640690.58724415,1669201398.6709878,2546217120.1885386,216633123.79482904,985919853.0751351,6797019168.1198845,5712547578.395366,1928333099.508211,2803917356.3989086,1452397320.0410323,451725660.22796,6965327312.811875,8420639210.689261,5188862217.008894,2488732548.469948,4414467630.429549,810474721.3711466,3046358730.3086095,1887320736.6213405,3643489707.785089,1015320143.6333421,1136486299.6459963,1241834646.943126
2020-01-31,2665516954.3023844,8900223988.880583,7507539275.804245,1324206957.400197,1687926797.2626767,207657462.40342012,1600291891.3558788,226774554.0420079,69665958.04985476,661203872.2270792,3052782630.688536,4802712711.82292,758353531.6463464,4639529510.424114,687045463.293808,5935505517.134468,1266457195.6529794,1253498759.2323444,4736145601.47517,2201375432.9715066,1061690185.1668456,4911816982.823307,135567806.4571556,1552929587.2985084,1476327177.0930326,3347006966.791987,749484288.7388492,1833015930.7077403,4543358795.767279,4186319856.0252585,1361610897.04568,1155883825.2058196,2255559847.198248,1605698552.420175,405236164.538988,7132324479.779344,5017360834.446372,4708847443.797683,1993672627.5398328,1077433981.2304018,588191236.4795322,273406385.59905857,764449352.481968,1557547343.852195,4854455282.553763,2251762844.059132,5071422782.454412,5377865060.399062,1808593863.2603707,2218920988.5242553
